Project_ID,Organization,Short_project_description,Year_technical_go_live,Organisation_profile,Business_domain,Development_method,Primary_programming_language,Development_class,Functional_size_FP,Actual_duration_months,Actual_cost_EUR,Release_based_working,Once_only_project,Multi_application_release,Phased_project,Dependencies_with_other_applications,Single_application,Migration_project,Problems_with_external_supplier,Security_related_project,Package_of_the_shelf,Package_with_customization,Steady_heartbeat,Fixed_experienced_team,Many_team_changes_unexperienced_team,Legacy_application,Technology_driven_project,Rules_and_regulations_driven_project,Business_driven_project,Pilot_or_proof_of_concept
267.0,Bank A,Maintenance project on an existing savings application; Savings Continuity Interest Points,2011.0,Banking,Savings & Loans,Plan-driven,JAVA,Minor Enhancement (5-25% new),18.0,5.0,146000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
322.0,Beltel,Maintenance and enhancements project on an existing internet application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Corrections on BIA tool,2012.0,Telecommunications,Internet & Mobile,Plan-driven,JAVA,Major Enhancement (25-75% new),72.0,5.52,41800.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
306.0,Bank A,Maintenance and new functionality project on an existing intranet application; Intranet Priority 1 Search Engine,2012.0,Banking,Organization,Plan-driven,JAVA,Conversion (<5% new),191.0,19.32,374140.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
307.0,Bank A,Maintenance and new functionality project on an existing finance & risk application; Paddock,2012.0,Banking,Finance & Risk,Plan-driven,JAVA,Major Enhancement (25-75% new),702.0,23.32,551140.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
269.0,Bank A,Maintenance and enhancement project on an existing savings application; Savings Harmonize Business,2011.0,Banking,Savings & Loans,Plan-driven,JAVA,Minor Enhancement (5-25% new),53.0,14.04,235800.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
305.0,Bank A,Maintenance and new functionality project on an existing intranet application; Intranet Priority 3 Collaboration (BUZZ 1.0),2012.0,Banking,Organization,Plan-driven,JAVA,New Development,577.0,16.48,582370.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
348.0,Bank A,"Maintenance, enhancements and new functionality release on an existing payments application; Loan IQ Finance Interface Phase 2",2012.0,Banking,Payments,Plan-driven,JAVA,Major Enhancement (25-75% new),314.0,10.99,1100000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
253.0,Bank A,Maintenance and new functionality project on an existing data warehouse application; part of a large customer migration program; Private Banking Target Landscape,2011.0,Banking,Data Warehouse & BI,Plan-driven,JAVA,Major Enhancement (25-75% new),275.0,6.77,175000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
309.0,Bank A,Maintenance and new functionality project on an existing intranet application; Buzz Collaboration Application 2.0,2012.0,Banking,Organization,Plan-driven,JAVA,New Development,444.0,11.94,599820.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
338.0,Bank A,Maintenance and enhancements project on an existing payments application; part of a (phased) program; Loan IQ Finance Interface Phase 1,2011.0,Banking,Payments,Plan-driven,COBOL,New Development,299.0,10.04,806510.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
337.0,Bank A,Maintenance and enhancements release on an existing payments application; part of a (phased) program; Uniform RC Phase ll,2011.0,Banking,Payments,Plan-driven,COBOL,Minor Enhancement (5-25% new),254.0,17.95,609000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
211.0,Bank A,Maintenance and new functionality project on an existing internet customer advisory application; Functionality Meastro & Third Party Accounts (R5),2011.0,Banking,Internet & Mobile,Plan-driven,JAVA,Minor Enhancement (5-25% new),106.0,11.4,483160.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
268.0,Bank A,Maintenance and new functionality project on an existing customer information management application; part of a large customer migration program; Private Banking Client Administration Migration,2011.0,Banking,Client and Account Management,Plan-driven,JAVA,New Development,494.0,12.8,3694220.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
314.0,Beltel,New functionality project on an new CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; part of a large (phased) program; Customer Zone Phase 1,2012.0,Telecommunications,Client and Account Management,Plan-driven,JAVA,New Development,1089.0,24.16,1600000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
323.0,Beltel,Maintenance and enhancements project on an existing internet application that is used in Telecom shops; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Modify Shop Login,2012.0,Telecommunications,Client and Account Management,Plan-driven,JAVA,New Development,72.0,11.35,291000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
345.0,Bank A,"Maintenance, enhancements and new functionality release on an existing payments application; E-Custody",2012.0,Banking,Payments,Plan-driven,COBOL,Major Enhancement (25-75% new),780.0,22.94,1029100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
310.0,Bank A,Maintenance and new functionality project on an existing finance & risk application; Upgrade eProfit,2012.0,Banking,Finance & Risk,Plan-driven,JAVA,New Development,3603.0,20.68,4670000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
260.0,Bank A,Maintenance and enhancement project on an existing client and accountmanagement application; Payments Private Banking Migration Debit Cards,2011.0,Banking,Client and Account Management,Plan-driven,JAVA,Major Enhancement (25-75% new),24.0,8.81,132130.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
243.0,Bank A,Maintenance project on an existing savings application; CK Endings Procedure Savings Credits,2011.0,Banking,Savings & Loans,Plan-driven,JAVA,Conversion (<5% new),13.0,8.09,107030.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
326.0,Beltel,Maintenance project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; E-mail Upload,2013.0,Telecommunications,Client and Account Management,Plan-driven,JAVA,Major Enhancement (25-75% new),38.0,9.68,40000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
92.0,Bank B,Integration Other Bank's customers - CRM,2010.0,Banking,Savings & Loans,Plan-driven,JAVA,New Development,83.0,11.1,257400.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
327.0,Beltel,New and enhanced functionality project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; New Prepaid Termination Process,2013.0,Telecommunications,Client and Account Management,Plan-driven,JAVA,New Development,31.0,26.84,235000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
115.0,Bank B,Maintenance and new functionality release on one application RGS PLC Part 1 and 2,2011.0,Banking,Payments,Plan-driven,COBOL,Minor Enhancement (5-25% new),202.0,6.37,688589.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357.0,Beltel,Maintenance and enhancements project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Changes Invoices,2013.0,Telecommunications,Billing,Plan-driven,JAVA,Major Enhancement (25-75% new),51.0,17.09,324000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
226.0,Bank A,Maintenance and new functionality project on an existing client and accountmanagement application; a.o. interface with existing mortgage application,2010.0,Banking,Client and Account Management,Plan-driven,JAVA,New Development,148.0,11.73,443610.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332.0,Bank A,Maintenance and enhancements project on an existing payments application; SAM Foreign Currency Intraday Reporting,2011.0,Banking,Payments,Plan-driven,COBOL,Minor Enhancement (5-25% new),112.0,7.83,248700.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
107.0,Bank B,Realization External Payments Account,2011.0,Banking,Payments,Plan-driven,COBOL,Major Enhancement (25-75% new),122.0,4.8,375950.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
124.0,Bank B,Maintenance and new functionality release on one application CRMi 19,2011.0,Banking,Organization,Plan-driven,FOCUS,Major Enhancement (25-75% new),65.0,3.3,259144.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207.0,Bank A,Maintenance and new functionality project on an existing client and accountmanagement application; phased project; Implementation Record Retention Phase 2,2011.0,Banking,Client and Account Management,Plan-driven,JAVA,Major Enhancement (25-75% new),163.0,25.9,783840.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
94.0,Bank B,Maintenance and new functionality release on one application ProFire4,2010.0,Banking,Organization,Plan-driven,4th Generation,New Development,61.0,10.57,323633.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,Bank B,Renewal Search Engine Webapplication,2011.0,Banking,Organization,Plan-driven,.NET,Major Enhancement (25-75% new),100.0,8.07,290266.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101.0,Bank B,Maintenance and new functionality release on one application CRM IVO 2A plus,2011.0,Banking,Payments,Plan-driven,COBOL,Minor Enhancement (5-25% new),48.0,12.61,274500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,Bank B,ROH Calculation Tools 6.0,2011.0,Banking,Finance & Risk,Plan-driven,.NET,Minor Enhancement (5-25% new),93.0,6.0,265122.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.0,Bank A,New functionality release on an existing (new) application for advisory to customers in the Bank's internet environment; New Functionalities (R4),2011.0,Banking,Internet & Mobile,Plan-driven,JAVA,Minor Enhancement (5-25% new),228.0,7.72,219820.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
228.0,Bank A,Maintenance and new functionality project on an existing internet application; part of a large customer migration program; Savings Private Banking Internet Workpackage,2011.0,Banking,Internet & Mobile,Plan-driven,JAVA,Minor Enhancement (5-25% new),58.0,6.0,146160.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
232.0,Bank A,Maintenance and new functionality project on an existing savings and loans application; Savings Migration Functionality,2011.0,Banking,Savings & Loans,Plan-driven,JAVA,Minor Enhancement (5-25% new),101.0,18.84,1712510.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141.0,Bank A,Maintenance on existing application; CSRF (Counter Measures),2010.0,Banking,Internet & Mobile,Plan-driven,.NET,New Development,20.0,12.69,261900.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
188.0,Bank A,New functionality on Help with Filling Out Taks Form in the Bank's internet environment,2011.0,Banking,Internet & Mobile,Scrum,JAVA,New Development,25.0,4.27,134316.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52.0,Bank B,Replavement PEGA SEPA DD,2011.0,Banking,Payments,Plan-driven,.NET,New Development,65.0,4.19,556733.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
148.0,Bank A,Enhancements and new functionality release on an existing callcenter application; sub-project of a large customer migration program; part OV,2010.0,Banking,Call Center Solutions,Plan-driven,COBOL,Minor Enhancement (5-25% new),59.0,5.39,170800.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,Bank B,Cockpits Business Objects,2011.0,Banking,Organization,Scrum,CLIPPER,New Development,394.0,6.53,442044.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
135.0,Bank A,Maintenance and new functionality related to security in internet environment; PSD Internet Security,2009.0,Banking,Internet & Mobile,Plan-driven,.NET,Minor Enhancement (5-25% new),130.0,8.7,542100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
264.0,Bank A,Maintenance and new functionality project on an existing client and accountmanagement application; part of a large customer migration program; rules and regulations driven project; Private Banking Basel II,2011.0,Banking,Client and Account Management,Plan-driven,JAVA,Minor Enhancement (5-25% new),106.0,7.14,265650.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
227.0,Bank A,New functionality project on an existing internet application; Name-Number Check in Internet Banking,2011.0,Banking,Internet & Mobile,Plan-driven,.NET,New Development,150.0,10.59,249060.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
102.0,Bank B,Maintenance and new functionality release on one application Realisation eZeZa,2010.0,Banking,Client and Account Management,Scrum,JAVA,New Development,54.0,4.61,932144.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275.0,Bank A,Maintenance and new functionality project on an existing internet application; part of a phased program; Procuration 2 Phase 3,2011.0,Banking,Internet & Mobile,Plan-driven,JAVA,New Development,62.0,3.8,181610.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,Bank A,Maintenance and new functionality project on an existing callcenter application; Multi-Channel Forms R0,2011.0,Banking,Call Center Solutions,RUP,JAVA,Minor Enhancement (5-25% new),167.0,15.11,2011090.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
67.0,Bank B,BML Risk Management RMT,2010.0,Banking,Organization,Plan-driven,SQL,Major Enhancement (25-75% new),531.0,4.0,381956.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,Bank B,Extended Duration Treasury Vanguard - EDV Renewal Investment Research,2009.0,Banking,Savings & Loans,Plan-driven,.NET,Minor Enhancement (5-25% new),497.0,4.0,312789.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
262.0,Bank A,Maintenance and new functionality project on an existing savings application; VIA Savings,2011.0,Banking,Savings & Loans,Plan-driven,JAVA,Minor Enhancement (5-25% new),258.0,14.04,647150.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
265.0,Bank A,Maintenance and new functionality project on an existing internet application; IFM Internet Banking Functionality,2011.0,Banking,Internet & Mobile,Plan-driven,JAVA,Conversion (<5% new),83.0,6.43,227380.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,Bank B,Yearly Work 2010 on one application,2011.0,Banking,Payments,Plan-driven,COBOL,New Development,126.0,7.52,663678.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
126.0,Bank A,Migration project including payments functionality (iDeal); part of a large migration program,2008.0,Banking,Internet & Mobile,Plan-driven,.NET,Minor Enhancement (5-25% new),36.0,13.61,160000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
271.0,Bank A,New functionality project on an existing mortgage application; part of a large morgage renewal program; Mortgage Management Information,2011.0,Banking,Data Warehouse & BI,Plan-driven,JAVA,Conversion (<5% new),165.0,3.97,149000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
129.0,Bank A,Enhancements and new functionality in internet environment; Euronext - Multi Decimal Pricing,2008.0,Banking,Internet & Mobile,Plan-driven,.NET,Minor Enhancement (5-25% new),122.0,5.17,250700.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
127.0,Bank A,"Enhancements and new functionality related to security issues in the Bank's internet environment, prevention of security issues",2008.0,Banking,Internet & Mobile,Plan-driven,.NET,Major Enhancement (25-75% new),249.0,11.15,940000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,Bank B,Return 9-digit Accountnumber,2009.0,Banking,Payments,Plan-driven,COBOL,Major Enhancement (25-75% new),183.0,11.06,387550.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
237.0,Bank A,Maintenance project on an existing internet application; Solve Critical Batch Problems,2011.0,Banking,Internet & Mobile,Plan-driven,JAVA,Major Enhancement (25-75% new),91.0,18.76,285090.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
98.0,Bank B,Maintenance and new functionality release on one application ORV Phase 3,2011.0,Banking,Client and Account Management,Scrum,JAVA,New Development,306.0,6.47,776278.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.0,Bank A,Maintenance and new functionality project on an existing savings application; BSH Long Term R2B Savings & Loans,2011.0,Banking,Savings & Loans,Plan-driven,JAVA,Major Enhancement (25-75% new),298.0,14.06,719020.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100.0,Bank B,Build new functionality for Self Service,2011.0,Banking,Client and Account Management,Scrum,JAVA,Major Enhancement (25-75% new),396.0,12.22,895089.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139.0,Bank A,New functionality on electronic application of login-codes in internet environment,2010.0,Banking,Internet & Mobile,Plan-driven,.NET,Minor Enhancement (5-25% new),173.0,10.95,523420.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
336.0,Bank A,Maintenance and enhancements project on an existing payments application; Agent Racing Chartal Functionality,2011.0,Banking,Payments,Plan-driven,COBOL,Major Enhancement (25-75% new),174.0,5.25,323020.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
222.0,Bank A,Maintenance and new functionality project on an client and accountmanagement  application; Rules and regulations driven project; Basel ll Rules & Regulations,2011.0,Banking,Client and Account Management,Plan-driven,JAVA,New Development,33.0,8.68,486000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
317.0,Beltel,New functionality project on a new data warehouse application in a CRM domain; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; part of a large (phased) program; Customer Lifetime Value,2012.0,Telecommunications,Data Warehouse & BI,Plan-driven,JAVA,Major Enhancement (25-75% new),528.0,19.85,297000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
140.0,Bank A,Security driven enhancements in internet environment related to emergency measures as a follow-up of security treaths (man in the browser); part 1 of a larger project,2010.0,Banking,Internet & Mobile,Plan-driven,.NET,Major Enhancement (25-75% new),118.0,18.26,657000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
147.0,Bank A,Enhancements and new functionality release on an existing callcenter application; sub-project of a large customer migration program; part IC,2010.0,Banking,Call Center Solutions,Plan-driven,COBOL,Minor Enhancement (5-25% new),25.0,9.36,246300.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
244.0,Bank A,Maintenance and new functionality project on an existing savings application; part of a phased program; Action Interest Phase 2,2011.0,Banking,Savings & Loans,Plan-driven,JAVA,Major Enhancement (25-75% new),214.0,9.35,857430.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
97.0,Bank B,Maintenance and new functionality release on one application HTC Project 9.1,2010.0,Banking,Finance & Risk,Plan-driven,Visual Basic,Major Enhancement (25-75% new),400.0,7.0,907233.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,Bank B,Realisation IVO 3,2010.0,Banking,Client and Account Management,Plan-driven,JAVA,Major Enhancement (25-75% new),126.0,6.5,1937967.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.0,Bank A,Building a new framework for teams to build their new internet applications on in future projects. Contains functionality for Single Sign On in the new to build Internet Banking application; Framework Solution; new technology (a.o. Tibco); limited knowledge of new technology within the organisation. Strategic highly important project because it sets the standard for future enhancements on the internet application.,2011.0,Banking,Internet & Mobile,Plan-driven,JAVA,New Development,70.0,17.68,1863790.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
266.0,Bank A,Maintenance and new functionality project on an existing customer information management application; part of a large customer migration program; Private Banking Client Administration,2011.0,Banking,Client and Account Management,Plan-driven,JAVA,Minor Enhancement (5-25% new),81.0,10.37,1270760.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
230.0,Bank A,Maintenance and new functionality release on an existing internet application; part of a large program; Reduce Internet Applications Plateau 5,2011.0,Banking,Internet & Mobile,Plan-driven,.NET,Major Enhancement (25-75% new),245.0,9.2,399000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234.0,Bank A,Maintenance and new functionality release on an existing internet application; Deviated Channel Limits Private Banking,2011.0,Banking,Internet & Mobile,Scrum,JAVA,Conversion (<5% new),117.0,7.74,495510.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
258.0,Bank A,Maintenance and new functionality project on an existing internet application; Savings Deposits on Internet Banking,2011.0,Banking,Internet & Mobile,Plan-driven,JAVA,Minor Enhancement (5-25% new),83.0,7.68,348710.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
132.0,Bank A,Maintenance release on existing legacy payments application; iteration 4 and 5,2008.0,Banking,Internet & Mobile,Plan-driven,.NET,New Development,450.0,25.44,825280.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
229.0,Bank A,Maintenance and new functionality release on an existing internet application; part of a large program; Reduce Internet application Plateau 3,2010.0,Banking,Internet & Mobile,Plan-driven,.NET,New Development,147.0,11.63,359520.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
329.0,Bank A,Maintenance and enhancements project on an existing payments application; part of a large customer migration program; Payments Execution Payments Data Migration Wave 2 Cash & ATM,2010.0,Banking,Payments,Plan-driven,COBOL,Minor Enhancement (5-25% new),60.0,11.03,589230.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
